"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","FGM","FGA","3PTM","FTM","FTA","PTS","REB","AST","ST","BLK","TO","3D","2D"
"*00179*","Tyson Chandler","(N/A)","C,Flx","727","FA","41","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06aw1*","Chance Comanche","(N/A)","C,Flx","757","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fzs*","Javonte Cooke","(N/A)","SG,G,Flx","766","FA","24","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0017n*","Jamal Crawford","(N/A)","SG,G,SF,F,Flx","783","FA","43","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xni*","Jalen Crutcher","(N/A)","PG,G,Flx","786","FA","24","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0012z*","Baron Davis","(N/A)","PG,G,Flx","804","FA","44","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hdx*","Kendric Davis","(N/A)","PG,G,Flx","810","FA","24","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhx*","Angel Delgado","(N/A)","C,Flx","829","FA","29","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0010v*","Luol Deng","(N/A)","SF,PF,F,Flx","833","FA","38","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0010k*","Raymond Felton","(N/A)","PG,SG,G,Flx","927","FA","39","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsc*","Melvin Frazier Jr.","(N/A)","SG,G,Flx","957","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*004zd*","Marc Gasol","(N/A)","C,Flx","979","FA","38","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwp*","R.J. Hunter","(N/A)","SG,G,Flx","1098","FA","30","","0","0","0%","1504.2","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewg*","Justin Jackson","(N/A)","SF,F,Flx","1114","FA","28","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hik*","Tevian Jones","(N/A)","PG,SG,G,Flx","1168","FA","23","","0","0","0%","1466.4","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hki*","Keshawn Justice","(N/A)","SF,PF,F,Flx","1169","FA","24","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027p2*","Enes Kanter","(N/A)","C,Flx","1181","FA","31","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nf2*","Michael Kidd-Gilchrist","(N/A)","SF,F,Flx","1187","FA","30","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001bj*","Kyle Korver","(N/A)","SG,G,SF,F,Flx","1207","FA","42","","0","0","0%","1219.92","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042np*","Skal Labissiere","(N/A)","PF,F,C,Flx","1218","FA","27","","0","0","0%","1495.2","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exd*","Mathias Lessort","(N/A)","PF,F,Flx","1238","FA","28","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qy9*","Karim Mane","(N/A)","PG,G,Flx","1268","FA","23","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06he0*","Matthew Mayer","(N/A)","PF,F,Flx","1291","FA","24","","0","0","0%","1530.8","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005l7*","Luc Mbah a Moute","(N/A)","SF,PF,F,Flx","1293","FA","37","","0","0","0%","1335.05","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0013q*","Jermaine O'Neal","(N/A)","C,Flx","1405","FA","45","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fj9*","Cameron Oliver","(N/A)","SF,PF,F,Flx","1420","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042n9*","Georgios Papagiannis","(N/A)","C,Flx","1441","FA","26","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6m*","Elfrid Payton","(N/A)","PG,G,Flx","1453","FA","29","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hdy*","Drew Peterson","(N/A)","PG,SG,G,Flx","1463","FA","24","","0","0","0%","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06gnp*","Justin Powell","(N/A)","SG,G,Flx","1486","FA","22","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uw9*","Aamir Simms","(N/A)","PF,F,Flx","1573","FA","24","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qtz*","Zavier Simpson","(N/A)","PG,G,Flx","1576","FA","26","","0","0","0%","1515.2","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uza*","Lance Stephenson","(N/A)","SF,F,Flx","1608","FA","33","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewq*","Caleb Swanigan","(N/A)","PF,F,C,Flx","1623","FA","26","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0011q*","Jason Terry","(N/A)","PG,SG,G,Flx","1640","FA","46","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qth*","Tyrell Terry","(N/A)","PG,G,Flx","1641","FA","23","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027q9*","Isaiah Thomas","(N/A)","PG,G,Flx","1646","FA","34","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hi8*","Vincent Valerio-Bodon","(N/A)","SF,PF,F,Flx","1690","FA","22","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rzi*","Luca Vildoza","(N/A)","PG,G,Flx","1695","FA","28","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03apw*","Noah Vonleh","(N/A)","PF,F,C,Flx","1698","FA","28","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06668*","Donovan Williams","(N/A)","SG,G,Flx","1760","FA","22","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xmt*","Guerschon Yabusele","(N/A)","SF,PF,F,Flx","1797","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nv*","Rade Zagorac","(N/A)","SF,F,Flx","1805","FA","28","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujn*","Marcus Zegarowski","(N/A)","PG,SG,G,Flx","1807","FA","25","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042o7*","Paul Zipser","(N/A)","SF,PF,F,Flx","1812","FA","29","","0","0","0%","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewz*","Jonah Bolden","PHO","PF,F,Flx","635","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03woy*","Coty Clarke","BOS","SF,F,Flx","745","FA","31","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0015o*","Udonis Haslem","MIA","PF,F,Flx","1051","FA","43","CHI Sat 5:00PM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsk*","Justin Jackson","ORL","SF,PF,F,Flx","1115","FA","26","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exl*","Ognen Jaramaz","NY","PG,G,Flx","1123","FA","28","@LAC Sat 7:30PM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pf*","Didi Louzada","POR","SG,G,Flx","1249","FA","24","DAL Sat 6:00PM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhr*","J.P. Macura","CLE","SG,G,Flx","1258","FA","28","ATL Sat 4:30PM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8a*","Nikola Radicevic","DEN","PG,G,Flx","1502","FA","29","OKC Sat 6:00PM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043cm*","Robert Carter Jr.","(N/A)","PF,F,Flx","710","FA","29","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027q8*","Adam Hanga","SA","SG,G,Flx","1035","FA","34","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nz*","David Michineau","LAC","PG,G,Flx","1321","FA","29","NY Sat 7:30PM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6q*","Jordan Adams","(N/A)","SG,G,Flx","492","FA","29","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06238*","Jalen Adaway","(N/A)","SG,G,Flx","494","FA","25","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023tf*","Jeff Adrien","(N/A)","SF,PF,F,Flx","496","FA","37","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02wym*","Ronnie Aguilar","(N/A)","C,Flx","499","FA","36","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kr*","Alexis Ajinca","(N/A)","PF,F,C,Flx","500","FA","35","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0050f*","Deji Akindele","(N/A)","C,Flx","501","FA","0","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04uq3*","DeVaughn Akoon-Purcell","(N/A)","PG,G,Flx","503","FA","30","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ngh*","Furkan Aldemir","(N/A)","PF,F,Flx","504","FA","32","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03acw*","Cliff Alexander","(N/A)","PF,F,Flx","507","FA","28","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kg*","Joe Alexander","(N/A)","SF,F,Flx","508","FA","36","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052h3*","Kyle Alexander","(N/A)","PF,F,Flx","509","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exg*","Kadeem Allen","NY","SG,G,Flx","513","FA","30","@LAC Sat 7:30PM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02x1h*","Ryan Allen","(N/A)","PG,SG,G,Flx","516","FA","35","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00106*","Tony Allen","(N/A)","SG,G,SF,F,Flx","518","FA","41","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwr*","Justin Anderson","(N/A)","SG,G,SF,F,Flx","526","FA","30","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005la*","Ryan Anderson","(N/A)","PF,F,C,Flx","527","FA","35","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exa*","Ike Anigbogu","(N/A)","C,Flx","531","FA","25","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kqq*","Keith Appling","(N/A)","PG,G,Flx","536","FA","31","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065vb*","Adonis Arms","(N/A)","SF,PF,F,Flx","539","FA","25","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005lh*","Omer Asik","(N/A)","PF,F,C,Flx","544","FA","37","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059dn*","Yudai Baba","(N/A)","SF,F,Flx","559","FA","28","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048zq*","Gracin Bakumanya","(N/A)","C,Flx","565","FA","26","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nc*","Wade Baldwin IV","(N/A)","PG,G,Flx","566","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00194*","Leandro Barbosa","(N/A)","PG,SG,G,Flx","574","FA","41","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001ba*","Andrea Bargnani","(N/A)","PF,F,C,Flx","577","FA","38","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00130*","Matt Barnes","(N/A)","SG,G,SF,F,Flx","578","FA","43","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hfb*","Damion Baugh","(N/A)","SG,G,Flx","586","FA","23","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00138*","Marco Belinelli","(N/A)","SG,G,SF,F,Flx","597","FA","37","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kuc*","Jerrelle Benimon","UTA","PF,F,Flx","601","FA","32","@SAC Sat 7:00PM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031lo*","Anthony Bennett","(N/A)","SF,PF,F,Flx","602","FA","30","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yvw*","Dairis Bertans","(N/A)","SG,G,Flx","606","FA","34","","0","0","0%","1299.63","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059fs*","Javon Bess","(N/A)","SG,G,Flx","607","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00132*","Andris Biedrins","(N/A)","C,Flx","615","FA","37","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0393h*","Vander Blue","(N/A)","PG,G,Flx","630","FA","31","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042ob*","Joel Bolomboy","(N/A)","PF,F,Flx","637","FA","29","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051q1*","Jordan Bone","(N/A)","PG,G,Flx","639","FA","26","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001bi*","Carlos Boozer","(N/A)","PF,F,C,Flx","645","FA","42","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001b3*","Chris Bosh","(N/A)","PF,F,C,Flx","646","FA","39","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ce*","Brian Bowen","(N/A)","SG,G,SF,F,Flx","650","FA","25","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lbx*","Amida Brimah","(N/A)","C,Flx","660","FA","29","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uut*","Chaundee Brown","(N/A)","SG,G,Flx","672","FA","25","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0011j*","Shannon Brown","(N/A)","SG,G,Flx","678","FA","38","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0393r*","Justin Brownlee","(N/A)","PF,F,Flx","681","FA","35","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031lw*","Trey Burke","(N/A)","PG,G,Flx","685","FA","31","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059vy*","Devin Cannady","(N/A)","PG,G,Flx","701","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsr*","Tony Carr","(N/A)","PG,G,Flx","706","FA","26","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023z7*","Tweety Carter","(N/A)","PG,G,Flx","712","FA","37","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031ly*","Michael Carter-Williams","(N/A)","PG,G,Flx","715","FA","32","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wlh*","Kyle Casey","(N/A)","PF,F,Flx","717","FA","34","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03apz*","Willie Cauley-Stein","(N/A)","C,Flx","719","FA","30","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kjg*","Troy Caupain","(N/A)","SG,G,Flx","720","FA","28","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kpp*","Tyler Cavanaugh","(N/A)","PF,F,C,Flx","721","FA","29","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kn*","Mario Chalmers","(N/A)","PG,SG,G,Flx","724","FA","37","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554x*","Zylan Cheatham","(N/A)","SF,F,Flx","731","FA","28","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qzi*","Yoeli Childs","(N/A)","SF,F,Flx","734","FA","25","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xgm*","Chris Chiozza","(N/A)","PG,G,Flx","735","FA","28","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042n5*","Marquese Chriss","(N/A)","PF,F,Flx","736","FA","26","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r7q*","Rakeem Christmas","(N/A)","PF,F,Flx","737","FA","32","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ug6*","Gary Clark","(N/A)","SF,F,Flx","740","FA","29","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*000zm*","Speedy Claxton","(N/A)","PG,G,Flx","748","FA","45","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pd*","Norris Cole","(N/A)","PG,SG,G,Flx","751","FA","35","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ho6*","Yuri Collins","(N/A)","PG,G,Flx","753","FA","22","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01eo2*","Darren Collison","LAL","PG,SG,G,Flx","755","FA","36","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhu*","Bonzie Colson","(N/A)","SF,F,Flx","756","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042oi*","Isaiah Cousins","(N/A)","SG,G,Flx","777","FA","29","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjp*","Mitch Creek","(N/A)","SG,G,Flx","785","FA","31","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xp3*","Derek Culver","(N/A)","C,Flx","787","FA","25","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0017p*","Eddy Curry","(N/A)","C,Flx","793","FA","41","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00113*","JamesOn Curry","(N/A)","PG,SG,G,Flx","794","FA","37","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*032c7*","Luigi Datome","(N/A)","SG,G,SF,F,Flx","801","FA","36","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hf9*","Antoine Davis","(N/A)","PG,G,Flx","803","FA","25","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042ns*","Deyonta Davis","(N/A)","PF,F,Flx","805","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0010a*","Glen Davis","(N/A)","PF,F,C,Flx","807","FA","37","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03byi*","Sam Dekker","(N/A)","SF,PF,F,Flx","826","FA","29","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041f9*","Malcolm Delaney","(N/A)","PG,SG,G,Flx","827","FA","34","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023z1*","Stephen Dennis","(N/A)","PG,G,Flx","834","FA","36","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0623b*","Michael Devoe","(N/A)","SG,G,Flx","837","FA","23","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03llu*","Cheick Diallo","(N/A)","PF,F,C,Flx","839","FA","27","","0","0","0%","1491.2","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001b2*","Juan Dixon","(N/A)","PG,SG,G,Flx","849","FA","45","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex4*","Tyler Dorsey","(N/A)","PG,SG,G,Flx","851","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0013u*","Mike Dunleavy","(N/A)","SG,G,SF,F,Flx","871","FA","43","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qxu*","Paul Eboua","(N/A)","SF,PF,F,Flx","877","FA","23","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uxy*","Jaime Echenique","(N/A)","C,Flx","878","FA","26","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qss*","Vincent Edwards","(N/A)","SF,F,Flx","885","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0558u*","Tacko Fall","(N/A)","C,Flx","917","FA","28","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027p7*","Kenneth Faried","(N/A)","PF,F,C,Flx","919","FA","34","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hrn*","Adam Flagler","(N/A)","SG,G,Flx","940","FA","24","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ku2*","Tim Frazier","CLE","PG,G,Flx","959","FA","33","ATL Sat 4:30PM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027ot*","Jimmer Fredette","(N/A)","PG,SG,G,Flx","960","FA","34","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hdv*","Andrew Funk","(N/A)","SG,G,Flx","965","FA","24","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001bb*","Jorge Garbajosa","(N/A)","SF,PF,F,C,Flx","974","FA","45","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hi9*","Jazian Gortman","(N/A)","PG,G,Flx","996","FA","20","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0013z*","Danny Granger","(N/A)","SF,F,Flx","999","FA","40","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r7g*","Jerian Grant","(N/A)","PG,SG,G,Flx","1000","FA","31","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031mw*","Erick Green","UTA","PG,SG,G,Flx","1007","FA","32","@SAC Sat 7:00PM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0016k*","Gerald Green","(N/A)","SG,G,SF,F,Flx","1008","FA","37","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0018l*","Willie Green","(N/A)","SG,G,Flx","1011","FA","42","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pz*","Kyle Guy","(N/A)","SG,G,Flx","1017","FA","26","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05quf*","Ashton Hagans","(N/A)","PG,SG,G,Flx","1019","FA","24","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059qb*","Donta Hall","(N/A)","PF,F,Flx","1022","FA","26","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qzm*","Josh Hall","(N/A)","SF,F,Flx","1024","FA","23","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06237*","Bryce Hamilton","(N/A)","SG,G,Flx","1027","FA","23","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qt7*","Rayshaun Hammonds","(N/A)","SF,PF,F,Flx","1032","FA","25","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042o5*","A.J. Hammons","(N/A)","C,Flx","1033","FA","31","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01enl*","Tyler Hansbrough","(N/A)","PF,F,C,Flx","1038","FA","38","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nff*","Maurice Harkless","(N/A)","SF,F,Flx","1039","FA","30","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rzs*","Aaron Harrison","(N/A)","PG,G,Flx","1048","FA","29","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02xdr*","Andrew Harrison","(N/A)","PG,SG,G,Flx","1049","FA","29","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsx*","Kevin Hervey","(N/A)","SF,PF,F,Flx","1066","FA","27","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ylf*","Stephan Hicks","IND","SG,G,Flx","1069","FA","31","@MIN Sat 5:00PM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00128*","Nene Hilario","(N/A)","PF,F,C,Flx","1070","FA","41","","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0"
