ID,Player,Team,Position,RkOv,Status,Age,Opponent,FPts,FP/G,%D,ADP,Ros,+/-,FGM,FGA,3PTM,FTM,FTA,PTS,REB,AST,ST,BLK,TO,3D,2D
*05qtj*,Deni Avdija,WAS,"SF,PF,F,Flx",86,GBRAYERS,22,,530,27.89,81%,138.73,90%,-0.7%,4.8,9.2,1.1,1.5,1.8,12.3,5.3,3.7,0.9,0.3,1.4,0.0,0
*05uic*,Jalen Green,HOU,"PG,SG,G,Flx",113,VSL,21,,474,27.88,100%,83.81,99%,0.1%,6.4,15.1,2.2,4.1,5.2,19.0,4.6,3.3,0.6,0.4,2.5,0.0,0
*05uj4*,Santi Aldama,MEM,"PF,F,C,Flx",171,Jmarr237,22,,362,27.85,26%,169.78,75%,-1.7%,5.5,12.2,1.8,1.1,1.8,13.9,6.3,1.9,0.8,0.7,1.2,0.0,3
*051os*,P.J. Washington,CHA,"PF,F,Flx",114,Orcas,25,,473,27.82,94%,115.57,92%,0.1%,5.5,12.6,2.0,1.5,2.1,14.4,5.4,2.4,0.6,0.9,1.5,0.0,2
*05uif*,Jalen Suggs,ORL,"PG,SG,G,Flx",88,VSL,22,,528,27.79,40%,167.61,86%,1%,4.4,9.7,1.6,2.3,2.8,12.8,3.6,2.7,1.9,0.6,2.1,0.0,0
*04ewn*,OG Anunoby,TOR,"SG,G,SF,F,Flx",132,BBB,26,,443,27.69,100%,54.78,99%,-0.1%,5.5,11.9,2.5,1.1,1.8,14.6,4.1,2.1,1.1,0.8,1.8,0.0,0
*027p9*,Reggie Jackson,DEN,"PG,G,Flx",69,Jmarr237,33,,579,27.57,1%,1197.79,61%,7.5%,5.5,10.9,1.7,0.9,1.3,13.6,2.4,4.5,0.8,0.3,1.7,0.0,1
*042nt*,Ivica Zubac,LAC,"C,Flx",91,GBRAYERS,26,,523,27.53,92%,123.06,93%,1.1%,4.9,7.9,0.0,1.9,3.1,11.8,9.0,0.8,0.1,1.5,1.3,0.0,5
*04qsd*,Mitchell Robinson,NY,"C,Flx",92,STARKS,25,,522,27.47,94%,110.99,95%,0.2%,2.7,4.7,0.0,0.7,1.9,6.2,10.7,0.5,1.5,1.4,0.9,0.0,2
*049kc*,Malik Monk,SAC,"SG,G,Flx",100,BIGFOOTS,25,,494,27.44,50%,163.14,83%,-0.3%,4.6,10.8,2.5,2.8,3.2,14.4,2.9,4.6,0.7,0.5,2.2,0.0,1
