"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","FGM","FGA","3PTM","FTM","FTA","PTS","REB","AST","ST","BLK","TO","3D","2D"
"*0016s*","Vince Carter","(N/A)","SG,G,SF,F,Flx","783","FA","47","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01ng9*","Warren Carter","(N/A)","SF,PF,F,Flx","784","FA","39","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031ly*","Michael Carter-Williams","(N/A)","PG,G,Flx","785","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wlh*","Kyle Casey","(N/A)","PF,F,Flx","786","FA","34","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01eoi*","Omri Casspi","(N/A)","SF,PF,F,Flx","787","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03apz*","Willie Cauley-Stein","(N/A)","C,Flx","788","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kjg*","Troy Caupain","(N/A)","SG,G,Flx","789","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kpp*","Tyler Cavanaugh","(N/A)","PF,F,C,Flx","790","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qzv*","Ahmad Caver","(N/A)","PG,G,Flx","791","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cnb*","Malcolm Cazalon","DET","SG,G,Flx","792","FA","22","","0","0","-","-","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"*005kn*","Mario Chalmers","(N/A)","PG,SG,G,Flx","793","FA","37","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06221*","Kennedy Chandler","(N/A)","PG,G,Flx","794","FA","21","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00179*","Tyson Chandler","(N/A)","C,Flx","795","FA","41","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0017y*","Wilson Chandler","(N/A)","SF,PF,F,Flx","796","FA","37","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*004zn*","Brian Chase","(N/A)","PG,SG,G,Flx","797","FA","0","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhq*","Joe Chealey","(N/A)","PG,G,Flx","798","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554x*","Zylan Cheatham","(N/A)","SF,F,Flx","799","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0051n*","Eric Chenowith","(N/A)","C,Flx","800","FA","0","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03h91*","Will Cherry","(N/A)","PG,G,Flx","801","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qzi*","Yoeli Childs","(N/A)","SF,F,Flx","802","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xgm*","Chris Chiozza","(N/A)","PG,G,Flx","803","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042n5*","Marquese Chriss","(N/A)","PF,F,Flx","804","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r7q*","Rakeem Christmas","(N/A)","PF,F,Flx","805","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uiy*","Josh Christopher","(N/A)","SG,G,Flx","806","FA","22","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0390d*","Patrick Christopher","(N/A)","SG,G,Flx","807","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ug6*","Gary Clark","(N/A)","SF,F,Flx","808","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*033h9*","Ian Clark","(N/A)","PG,SG,G,Flx","809","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cd9*","Jaylen Clark","MIN","SG,G,Flx","810","FA","22","GS 110<br/>@MIN 114 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hsm*","Kihei Clark","(N/A)","PG,G,Flx","811","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03woy*","Coty Clarke","BOS","SF,F,Flx","812","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04hot*","Gian Clavell","(N/A)","PG,G,Flx","813","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01eod*","Victor Claver","(N/A)","SG,G,SF,F,Flx","814","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*000zm*","Speedy Claxton","(N/A)","PG,G,Flx","815","FA","46","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0570u*","Chris Clemons","(N/A)","PG,SG,G,Flx","816","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04laz*","Antonius Cleveland","(N/A)","SG,G,Flx","817","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pd*","Norris Cole","(N/A)","PG,SG,G,Flx","818","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xac*","Matt Coleman","(N/A)","PG,G,Flx","819","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ho6*","Yuri Collins","(N/A)","PG,G,Flx","820","FA","23","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*044ia*","Kyle Collinsworth","(N/A)","SG,G,Flx","821","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01eo2*","Darren Collison","LAL","PG,SG,G,Flx","822","FA","36","IND 145<br/>@LAL 150 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhu*","Bonzie Colson","(N/A)","SF,F,Flx","823","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06aw1*","Chance Comanche","(N/A)","C,Flx","824","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06giy*","George Conditt","(N/A)","PF,F,Flx","825","FA","23","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00523*","Will Conroy","(N/A)","PG,SG,G,Flx","826","FA","41","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0484m*","Elgin Cook","(N/A)","SF,F,Flx","827","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qzl*","Keandre Cook","(N/A)","SG,G,Flx","828","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xh1*","Quinn Cook","(N/A)","PG,G,Flx","829","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*057ot*","Tyler Cook","(N/A)","PF,F,Flx","830","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048zr*","Derek Cooke Jr.","(N/A)","PF,F,Flx","831","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04is9*","Charles Cooke","MIA","SG,G,Flx","832","FA","29","CLE 84<br/>@MIA 121 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fzs*","Javonte Cooke","(N/A)","SG,G,Flx","833","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ajv*","Xavier Cooks","(N/A)","PF,F,Flx","834","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03j8m*","Jack Cooley","(N/A)","PF,F,C,Flx","835","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujm*","Sharife Cooper","CLE","PG,G,Flx","836","FA","22","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oiz*","Chris Copeland","(N/A)","SF,PF,F,Flx","837","FA","40","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042oc*","Petr Cornelie","DEN","PF,F,Flx","838","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04838*","Matt Costello","(N/A)","PF,F,Flx","839","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03i9w*","Bryce Cotton","(N/A)","PG,G,Flx","840","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023tq*","Marcus Cousin","(N/A)","C,Flx","841","FA","37","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uz3*","DeMarcus Cousins","(N/A)","C,Flx","842","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042oi*","Isaiah Cousins","(N/A)","SG,G,Flx","843","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049lf*","Jaleel Cousins","(N/A)","C,Flx","844","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031mh*","Allen Crabbe","(N/A)","SG,G,SF,F,Flx","845","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03jvr*","Aaron Craft","(N/A)","PG,G,Flx","846","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ktw*","Chris Crawford","(N/A)","SG,G,Flx","847","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ku1*","Drew Crawford","(N/A)","SG,G,Flx","848","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0017n*","Jamal Crawford","(N/A)","SG,G,SF,F,Flx","849","FA","44","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyu*","Jordan Crawford","(N/A)","PG,SG,G,Flx","850","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjp*","Mitch Creek","(N/A)","SG,G,Flx","851","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xp3*","Derek Culver","(N/A)","C,Flx","852","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051om*","Jarrett Culver","(N/A)","SG,G,Flx","853","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ya0*","Jarron Cumberland","(N/A)","SG,G,Flx","854","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03woc*","Will Cummings","(N/A)","PG,G,Flx","855","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01eof*","Dante Cunningham","(N/A)","SF,PF,F,Flx","856","FA","37","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfo*","Jared Cunningham","(N/A)","PG,SG,G,Flx","857","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0017p*","Eddy Curry","(N/A)","C,Flx","858","FA","41","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00113*","JamesOn Curry","(N/A)","PG,SG,G,Flx","859","FA","38","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0392h*","Olek Czyz","(N/A)","SF,F,Flx","860","FA","34","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0018j*","Samuel Dalembert","(N/A)","C,Flx","861","FA","43","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0625f*","Dyson - DUP Daniels - DUP","(N/A)","PG,SG,G,Flx","862","FA","0","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cen*","Caleb Daniels","(N/A)","SG,G,Flx","863","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0393p*","Troy Daniels","(N/A)","PG,SG,G,Flx","864","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qyr*","Nate Darling","(N/A)","SG,G,Flx","865","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*032c7*","Luigi Datome","(N/A)","SG,G,SF,F,Flx","866","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038i9*","Brandon Davies","(N/A)","PF,F,Flx","867","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hf9*","Antoine Davis","(N/A)","PG,G,Flx","868","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0012z*","Baron Davis","(N/A)","PG,G,Flx","869","FA","45","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042ns*","Deyonta Davis","(N/A)","PF,F,Flx","870","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uz6*","Ed Davis","(N/A)","PF,F,Flx","871","FA","34","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0010a*","Glen Davis","(N/A)","PF,F,C,Flx","872","FA","38","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059u3*","Jon Davis","(N/A)","PG,G,Flx","873","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*015y2*","Josh Davis","(N/A)","PF,F,Flx","874","FA","43","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hdx*","Kendric Davis","(N/A)","PG,G,Flx","875","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0014j*","Paul Davis","(N/A)","PF,F,C,Flx","876","FA","39","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0015l*","Ricky Davis","(N/A)","SG,G,SF,F,Flx","877","FA","44","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056aq*","Terence Davis","(N/A)","SG,G,Flx","878","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vxz*","Tyler Davis","(N/A)","C,Flx","879","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kqm*","Andre Dawkins","BOS","SG,G,Flx","880","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cj*","Aubrey Dawkins","(N/A)","SG,G,Flx","881","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r89*","Branden Dawson","(N/A)","SF,PF,F,Flx","882","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0483k*","Shawn Dawson","(N/A)","SF,F,Flx","883","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062sp*","Darius Days","(N/A)","PF,F,Flx","884","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qys*","Javin DeLaurier","(N/A)","PF,F,C,Flx","885","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0051q*","Willie Deane","(N/A)","PG,SG,G,Flx","886","FA","0","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rk9*","Gabriel Deck","(N/A)","SF,PF,F,Flx","887","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038xl*","Dewayne Dedmon","(N/A)","C,Flx","888","FA","34","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ulp*","Bryce Dejean-Jones","NO","PG,SG,G,Flx","889","FA","31","NO 114<br/>@DET 101 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03byi*","Sam Dekker","(N/A)","SF,PF,F,Flx","890","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041f9*","Malcolm Delaney","(N/A)","PG,SG,G,Flx","891","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001b5*","Carlos Delfino","(N/A)","SG,G,SF,F,Flx","892","FA","41","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhx*","Angel Delgado","(N/A)","C,Flx","893","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038og*","Matthew Dellavedova","(N/A)","PG,G,Flx","894","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06666*","Eric Demers","(N/A)","PG,SG,G,Flx","895","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04z79*","Cody Demps","SAC","SG,G,Flx","896","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0010v*","Luol Deng","(N/A)","SF,PF,F,Flx","897","FA","39","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023z1*","Stephen Dennis","(N/A)","PG,G,Flx","898","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02gxl*","Justin Dentmon","(N/A)","PG,G,Flx","899","FA","38","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vy0*","Marcus Derrickson","(N/A)","PF,F,Flx","900","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0623b*","Michael Devoe","(N/A)","SG,G,Flx","901","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03llu*","Cheick Diallo","(N/A)","PF,F,C,Flx","902","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qz6*","Lamine Diane","(N/A)","SF,PF,F,Flx","903","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00193*","Boris Diaw","(N/A)","PF,F,C,Flx","904","FA","42","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0014k*","Guillermo Diaz","(N/A)","PG,SG,G,Flx","905","FA","39","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031m8*","Gorgui Dieng","(N/A)","C,Flx","906","FA","34","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0013y*","Ike Diogu","(N/A)","PF,F,C,Flx","907","FA","40","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0011s*","DeSagana Diop","(N/A)","C,Flx","908","FA","42","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06222*","Khalifa Diop","(N/A)","C,Flx","909","FA","22","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lhx*","Daniel Dixon","(N/A)","SG,G,Flx","910","FA","0","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001b2*","Juan Dixon","(N/A)","PG,SG,G,Flx","911","FA","45","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005lg*","Joey Dorsey","(N/A)","PF,F,C,Flx","912","FA","40","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex4*","Tyler Dorsey","(N/A)","PG,SG,G,Flx","913","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex7*","Damyean Dotson","(N/A)","SG,G,Flx","914","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qsu*","Devon Dotson","(N/A)","PG,SG,G,Flx","915","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0019y*","Quincy Douby","(N/A)","PG,SG,G,Flx","916","FA","40","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01eo5*","Toney Douglas","(N/A)","PG,SG,G,Flx","917","FA","38","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005lb*","Chris Douglas-Roberts","(N/A)","SG,G,SF,F,Flx","918","FA","37","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051ov*","Sekou Doumbouya","(N/A)","SF,PF,F,Flx","919","FA","23","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0051s*","Marcus Douthit","(N/A)","C,Flx","920","FA","0","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04idm*","Milton Doyle","(N/A)","PG,G,Flx","921","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ik2*","PJ Dozier","(N/A)","SG,G,Flx","922","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01ent*","Robert Dozier","(N/A)","SF,PF,F,Flx","923","FA","38","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005lm*","Goran Dragic","(N/A)","PG,G,Flx","924","FA","38","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038xh*","Larry Drew II","NO","PG,G,Flx","925","FA","34","NO 114<br/>@DET 101 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0010o*","Jared Dudley","(N/A)","PF,F,Flx","926","FA","38","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0010x*","Chris Duhon","(N/A)","PG,G,Flx","927","FA","41","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03sdf*","Duje Dukan","(N/A)","SF,F,Flx","928","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049pk*","Kellen Dunham","(N/A)","SG,G,Flx","929","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0013u*","Mike Dunleavy","(N/A)","SG,G,SF,F,Flx","930","FA","43","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0012n*","Ronald Dupree","(N/A)","SF,F,Flx","931","FA","43","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064s8*","Anthony Duruji","(N/A)","SF,PF,F,Flx","932","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049kg*","Trevon Duval","(N/A)","PG,G,Flx","933","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e70*","Cleanthony Early","(N/A)","SF,F,Flx","934","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uzb*","Devin Ebanks","(N/A)","SG,G,SF,F,Flx","935","FA","34","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qxu*","Paul Eboua","(N/A)","SF,PF,F,Flx","936","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uxy*","Jaime Echenique","(N/A)","C,Flx","937","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ku7*","Jarell Eddie","CHI","SG,G,Flx","938","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pd*","Carsen Edwards","DET","SG,G,Flx","939","FA","26","NO 114<br/>@DET 101 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0050d*","John Edwards","(N/A)","C,Flx","940","FA","0","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065b7*","Kyler Edwards","(N/A)","PG,SG,G,Flx","941","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xcl*","Rob Edwards","(N/A)","SG,G,Flx","942","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023th*","Shane Edwards","(N/A)","SF,F,Flx","943","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qss*","Vincent Edwards","(N/A)","SF,F,Flx","944","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059g6*","John Egbunu","(N/A)","C,Flx","945","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023z5*","Jordan Eglseder","(N/A)","C,Flx","946","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wow*","Nnanna Egwu","(N/A)","C,Flx","947","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02gxm*","Moses Ehambe","(N/A)","SG,G,SF,F,Flx","948","FA","37","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hz0*","Melvin Ejim","(N/A)","SF,PF,F,Flx","949","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05quc*","CJ Elleby","(N/A)","SF,F,Flx","950","FA","23","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nd*","Henry Ellenson","TOR","PF,F,Flx","951","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01eny*","Wayne Ellington","(N/A)","SG,G,Flx","952","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0050p*","Chris Ellis","(N/A)","SF,PF,F,Flx","953","FA","0","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00133*","Monta Ellis","(N/A)","PG,SG,G,Flx","954","FA","38","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048yi*","Perry Ellis","(N/A)","PF,F,Flx","955","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9z*","Malik Ellison","(N/A)","PG,SG,G,SF,PF,F,Flx","956","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0017a*","Melvin Ely","(N/A)","PF,F,C,Flx","957","FA","46","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*015ri*","Andre Emmett","(N/A)","SG,G,Flx","958","FA","41","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ng8*","Kim English","(N/A)","PG,SG,G,Flx","959","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031n0*","James Ennis","(N/A)","SF,F,Flx","960","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03byh*","Tyler Ennis","(N/A)","PG,G,Flx","961","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02t0z*","Micheal Eric","(N/A)","PF,F,C,Flx","962","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062do*","Tyson Etienne","(N/A)","PG,SG,G,Flx","963","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qs5*","Jacob Evans","(N/A)","SG,G,Flx","964","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex2*","Jawun Evans","(N/A)","PG,G,Flx","965","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uzv*","Jeremy Evans","(N/A)","SF,PF,F,Flx","966","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
